2014,1233.1,28.716,140.38,9,4,4,31,5.4634,15,28,28,17,1738.7,159,133,10.884,32.839,9.3074,0.6323,3.6422,4.7817,15.039,13.194,0.80228,3.55,1.1849,0.020414,5.3023,4.5626,15.56,51.268,3.2626,11.242,3.9156,0.45312,6.0536,10.83,22.961,28.818,8.061,26.652,10.072,1.7839,4.6488,7.2693,21.545,5.7624,6.08E+05,5.30E+05,44.991,39.293,25.852,47.726,84.561,25.6,24.457,11.208,39.131,39.131,1161,31196,48.362,48.362,48.362,48.362,48.362,33.675,39.131,24.457,39.131,39.131,2058,86263,35.728,34.566,30.226,34.566,50.033,34.231,39.131,33.408,39.131,39.131,19253,2.23E+05,35.812,25.189,24.539,43.181,64.771,33.801,39.131,24.457,39.131,39.131,1.4569,0.3034,0.30478,1.4726,0.30417,0.30562,1.5217,0.30445,0.30588,1.5283,0.30411,0.30568,368.48,92.839,1.2047,4,523.4,102.85,3.1994,8,427.12,96.691,1.924,4,339.58,90.717,0.82906,4,142.7,55.542,77.342,103.05,1.9416,1.1096,3.0512,0.41269,0.3706,0.78329,0.65032,0.54637,1.1967,1.0262,0.8772,1.9034,1.54E+05,21565,10571,32527,63160,3396.1,2149.6,7811.8,90979,18168,8421.8,24715,8,12,10,4,5,5,4,4,4,6.8235,15.296,24.374,36.434,51.134,1.0716,5.4512,8.3096,18.914,29.982
2015,916.02,27.463,96.631,7,2,1,40,6.7353,22,7,7,1,1769.3,162,146,10.077,32.577,10.482,0.66324,3.8128,4.6451,15.151,13.019,1.0092,3.4771,1.0866,0.015589,5.5686,4.4696,15.697,50.976,3.3172,11.848,3.3389,0.46506,6.3078,10.538,23.343,28.432,8.0217,27.967,9.1093,1.9118,4.7449,6.9766,21.683,5.6741,6.10E+05,5.27E+05,45.095,39.353,25.948,47.904,84.81,25.468,24.457,11.208,39.131,39.131,1165,30958,48.542,48.542,48.542,48.542,48.542,33.591,39.131,24.457,39.131,39.131,2063,87435,35.814,34.611,30.339,34.611,50.177,34.829,39.131,33.408,39.131,39.131,19310,2.24E+05,35.92,25.282,24.571,43.341,65.012,33.872,39.131,33.408,39.131,39.131,1.0675,0.27953,0.30716,1.043,0.27256,0.30897,1.0593,0.27825,0.30787,1.0712,0.28128,0.30707,145.61,52.873,0.95802,2,272.23,62.563,2.5868,5,190.81,56.889,1.5011,3,121.09,51.265,0.61445,2,140.24,59.279,79.169,102.56,0.63098,0.56517,1.1961,0.14353,0.1869,0.33044,0.22148,0.2804,0.50188,0.3415,0.45062,0.79212,42923,4600.6,2473,7315.4,20361,1119.2,782.48,2609.9,22562,3481.4,1690.6,4705.5,5,8,8,2,3,3,1,1,1,7.2279,16.265,24.575,35.966,42.29,0.58825,5.262,8.9434,18.712,26.613
2016,1163.7,27.735,123.11,12,3,3,36,8.0312,13,22,14,13,2011.8,158,139,9.4233,33.578,9.7672,0.66013,3.8128,4.6451,15.151,13.019,0.70763,3.7089,1.0905,0.015589,5.5686,4.4696,15.697,50.976,3.3265,11.801,3.3908,0.46506,6.3078,10.538,23.343,28.432,8.1081,26.735,10.15,1.9118,4.7449,6.9766,21.683,5.6741,6.12E+05,5.29E+05,45.246,39.496,26.243,48.119,84.994,25.198,24.31,11.141,38.896,38.896,1170,31037,48.761,48.761,48.761,48.761,48.761,34.211,38.896,30.983,38.896,38.896,2071,87329,35.959,34.736,30.476,34.736,50.388,34.654,38.896,33.208,38.896,38.896,19392,2.20E+05,36.072,25.396,24.659,43.537,65.305,33.288,38.896,24.31,38.896,38.896,1.1931,0.30421,0.30775,1.1266,0.30706,0.31551,1.1741,0.30565,0.31142,1.2043,0.30418,0.3075,272.61,74.873,2.3089,4,437.99,84.718,4.7698,9,336.57,78.545,3.5271,4,243.31,72.599,1.615,4,147.62,66.438,84.787,107.53,1.1896,0.91855,2.1081,0.28525,0.30609,0.59134,0.43504,0.45048,0.88552,0.65239,0.71616,1.3686,87841,10675,5526.2,16533,38981,2321.2,1549.3,5059,48860,8354.2,3976.8,11474,10,15,16,3,6,8,3,4,4,6.6338,20.255,32.477,45.077,61.866,0,4.2179,6.6338,18.965,32.597
2017,1127.8,24.506,61.004,10,3,0,18,5.3415,14,7,0,0,1834,183,161,9.4902,33.081,10.274,0.66922,3.8128,4.6451,15.151,13.019,0.74994,3.6413,1.192,0.015589,5.5686,4.4696,15.697,50.976,3.7793,10.942,3.4663,0.46506,6.3078,10.538,23.343,28.432,7.4309,28.075,9.6114,1.9118,4.7449,6.9766,21.683,5.6741,6.15E+05,5.21E+05,45.419,39.637,26.522,48.344,85.257,25.237,24.163,11.074,38.661,38.661,1176,30691,48.988,48.988,48.988,48.988,48.988,33.302,38.661,24.163,38.661,38.661,2080,84827,36.11,34.869,30.618,34.869,50.608,33.597,38.661,33.007,38.661,38.661,19478,2.22E+05,36.231,25.515,24.754,43.739,65.609,33.268,38.661,24.163,38.661,38.661,1.8021,0.30603,0.31388,1.713,0.30893,0.32148,1.7739,0.30785,0.3186,1.8108,0.30617,0.31422,152.17,23.565,1.7565,2,329.53,32.129,4.6313,6,222.37,27.836,2.9154,4,122.31,22.716,1.2142,2,139.15,55.777,77.004,101.23,0.48246,0.61294,1.0954,0.12197,0.20709,0.32906,0.18935,0.30032,0.48967,0.27595,0.48776,0.76371,32099,2641.1,1516.2,3919.2,15621,969.38,743.31,2205.2,16478,1671.7,772.89,1714.1,9,12,14,3,6,7,0,0,2,11.16,20.73,27.919,46.176,59.028,1.5441,6.1233,13.334,22.311,29.791
2018,802.43,23.625,59.293,5,2,0,40,6.0526,35,7,5,5,1967.4,176,152,9.1743,33.258,10.591,0.65817,3.8128,4.6451,15.151,13.019,0.99992,3.2605,1.4258,0.015589,5.5686,4.4696,15.697,50.976,3.422,11.133,3.7155,0.46506,6.3078,10.538,23.343,28.432,7.5737,28.78,8.7503,1.9118,4.7449,6.9766,21.683,5.6741,6.18E+05,5.19E+05,45.595,39.774,26.613,48.554,85.562,25.148,24.017,11.007,38.427,38.427,1181,30650,49.201,49.201,49.201,49.201,49.201,33.785,38.427,32.807,38.427,38.427,2088,84637,36.25,34.989,30.751,34.989,50.812,33.522,38.427,32.807,38.427,38.427,19557,2.21E+05,36.379,25.626,24.839,43.93,65.895,33.335,38.427,32.807,38.427,38.427,1.1243,0.3015,0.30302,1.0766,0.30204,0.30406,1.1118,0.3018,0.30362,1.1319,0.3015,0.30303,97.375,20.325,0.98967,2,209.98,28.617,2.6562,4,140.73,24.895,1.5924,3,77.866,20.054,0.6697,2,146.71,62.579,82.036,105.53,0.32273,0.43541,0.75814,0.078029,0.14445,0.22248,0.12279,0.21248,0.33527,0.18394,0.34538,0.52931,20357,1636.7,1020.6,2714.8,10395,575.5,468.43,1460.6,9962.2,1061.2,552.21,1254.2,5,7,8,2,5,4,0,1,1,5.9665,12.68,17.215,29.183,47.101,0.69031,4.103,6.9534,13.899,19.594
2019,960.07,27.63,72.424,10,2,0,10,5.2381,13,9,5,0,2121.9,194,155,9.6755,32.885,10.476,0.66136,3.8128,4.6451,15.151,13.019,1.2664,3.2549,1.2182,0.015589,5.5686,4.4696,15.697,50.976,3.4079,12.126,2.9375,0.46506,6.3078,10.538,23.343,28.432,7.9438,28.54,8.4659,1.9118,4.7449,6.9766,21.683,5.6741,6.20E+05,5.14E+05,45.762,39.972,26.711,48.773,85.88,24.856,23.87,10.939,38.192,38.192,1186,30822,49.423,49.423,49.423,49.423,49.423,33.619,38.192,32.606,38.192,38.192,2096,85888,36.396,35.117,30.889,35.117,51.026,34.083,38.192,32.606,38.192,38.192,19461,2.20E+05,36.526,25.741,24.93,44.128,66.192,33.016,38.192,32.606,38.192,38.192,1.8563,0.32164,0.34353,1.7975,0.32777,0.35165,1.8452,0.32653,0.35173,1.8692,0.32251,0.3455,134.83,30.91,1.0322,2,279.46,39.699,2.7689,8,189.71,34.368,1.7099,3,108.79,29.24,0.82054,2,141.54,56.661,77.306,101.53,0.53563,0.52824,1.0639,0.12443,0.1761,0.30053,0.18911,0.26026,0.44938,0.28971,0.42079,0.7105,32967,2741.5,1604.9,4575.7,17265,953.72,701,2265.1,15702,1787.7,903.95,2310.6,9,11,9,2,3,4,1,2,3,6.1866,16.514,23.088,38.591,42.782,1.374,5.2469,9.2734,17.944,26.191
2020,1035.1,20.5,91.036,7,2,1,15,5.439,14,16,10,7,1851.4,204,135,13.938,31.134,6.4093,0.99385,4.1719,4.5962,15.464,13.568,1.1909,3.6699,0.58719,0.015589,5.6169,4.5262,15.754,51.247,1.7548,12.001,4.5034,0.48539,6.3688,10.78,23.604,28.292,5.397,27.732,11.038,2.0065,5.2366,7.1442,21.325,6.6736,6.23E+05,4.96E+05,46.435,40.962,26.687,51.454,89.353,25.388,32.406,10.872,37.957,37.957,1192,30627,49.648,49.648,49.648,49.648,49.648,35.646,37.957,32.406,37.957,37.957,2105,82146,39.865,38.788,35.242,38.788,52.409,33.425,37.957,23.723,37.957,37.957,19544,2.08E+05,37.016,25.858,25.019,44.329,58.181,33.079,37.957,23.723,37.957,37.957,1.5611,0.30377,0.30548,1.5361,0.3048,0.30605,1.5573,0.30444,0.30622,1.567,0.3038,0.30563,159.64,53.756,1.4921,2,313.7,62.283,3.4189,6,218.45,58.439,2.3619,3,134.13,53.347,1.0858,2,139.29,59.342,78.64,98.705,0.60867,0.55954,1.1682,0.13404,0.19581,0.32985,0.21357,0.28933,0.5029,0.32023,0.45902,0.77925,42261,4254.5,2375.9,7144.5,19650,1029.5,777.56,2505.2,22612,3225,1598.3,4639.4,7,12,9,2,4,4,1,3,3,9.3655,16.355,24.147,33.46,43.501,1.0716,6.8245,10.429,19.558,25.619
2021,1004,32.722,71.619,8,3,0,34,5.8947,11,19,8,1,2089.6,181,142,10.127,31.783,9.4586,0.9637,4.2437,4.5864,15.526,13.678,1.1345,3.0172,1.0788,0.015589,5.6265,4.5375,15.765,51.301,3.0736,10.749,4.0116,0.50453,6.381,10.829,23.656,28.264,8.0586,26.524,8.8941,2.0903,5.335,7.1777,21.253,6.8735,6.25E+05,4.94E+05,46.57,40.994,26.78,51.687,89.665,24.6,23.723,10.872,37.957,37.957,1197,28241,49.866,49.866,49.866,49.866,49.866,32.506,37.957,23.723,37.957,37.957,2113,81174,40.02,38.958,35.365,38.958,52.617,33.095,37.957,32.406,37.957,37.957,19625,2.07E+05,36.834,25.106,25.106,44.523,58.437,32.729,37.957,32.406,37.957,37.957,1.2959,0.28147,0.304,1.2083,0.29925,0.30486,1.2648,0.29257,0.30449,1.3047,0.28048,0.30401,149.39,30.322,1.5036,3,297.53,39.859,3.2973,5,205.14,34.448,2.2559,3,125.01,29.054,1.0261,3,141.82,64.167,81.474,101.61,0.54259,0.59822,1.1408,0.14326,0.20167,0.34493,0.2139,0.29555,0.50944,0.31015,0.46667,0.77682,35121,3186,1935.6,4963.3,17441,1119.8,828.07,2438.2,17680,2066.2,1107.5,2525.1,8,10,10,3,4,4,1,3,3,8.9001,16.807,24.637,33.641,41.249,0.94401,6.7847,10.134,19.924,25.707
2022,1129.1,24.709,78.866,11,3,1,21,4.1458,9,18,0,0,1871.1,197,148,9.7266,31.716,10.025,0.91194,4.2437,4.5864,15.526,13.678,0.93311,3.4385,0.90342,0.015589,5.6265,4.5375,15.765,51.301,3.9746,10.486,3.4604,0.49247,6.381,10.829,23.656,28.264,8.1292,26.339,8.5609,2.1382,5.335,7.1777,21.253,6.8735,6.27E+05,4.96E+05,46.77,41.216,26.879,51.963,89.997,24.802,23.723,10.872,37.957,37.957,1202,29421,50.097,50.097,50.097,50.097,50.097,33.678,37.957,32.406,37.957,37.957,2122,81309,40.186,39.139,35.496,39.139,52.839,33.02,37.957,32.406,37.957,37.957,19711,2.07E+05,36.995,25.199,25.199,44.73,58.708,32.652,37.957,23.723,37.957,37.957,1.6171,0.30404,0.31599,1.4794,0.30777,0.31879,1.5643,0.30635,0.31737,1.6263,0.30458,0.31605,156.48,31.686,1.5289,2,330.35,41.846,3.9108,6,224.85,35.542,2.3989,3,128.93,29.726,1.1899,2,137.62,56.196,75.87,98.316,0.48899,0.61402,1.103,0.12923,0.21171,0.34094,0.19803,0.30352,0.50155,0.28131,0.48045,0.76177,34820,3066.8,1824.4,4725.3,15957,1007.5,792.04,2253.1,18862,2059.3,1032.4,2472.2,9,13,12,4,6,7,1,1,4,8.9547,20.806,29.737,49.353,59.144,1.2662,6.6461,10.49,25.185,32.885
2023,1027.1,15.811,80.074,9,4,1,17,6.0263,21,14,12,6,1921.3,165,132,9.3769,32.163,9.8768,0.95411,4.2437,4.5864,15.526,13.678,1.0361,3.27,0.8561,0.053634,5.6265,4.5375,15.765,51.301,3.3727,11.343,3.2801,0.51699,6.381,10.829,23.656,28.264,7.6824,26.763,8.9614,2.1,5.335,7.1777,21.253,6.8735,6.30E+05,4.97E+05,46.868,41.249,26.97,52.155,90.302,24.7,23.723,10.872,37.957,37.957,1208,28251,50.313,50.313,50.313,50.313,50.313,33.065,37.957,32.406,37.957,37.957,2130,82822,40.339,39.307,35.616,39.307,53.043,33.766,37.957,32.406,37.957,37.957,19790,2.07E+05,37.144,25.285,25.285,44.922,58.96,32.605,37.957,23.723,37.957,37.957,1.6591,0.30787,0.30959,1.6113,0.30933,0.31136,1.6516,0.30921,0.31107,1.6715,0.30836,0.31039,189.33,31.855,1.2024,5,340.64,42.292,3.2673,7,249.09,35.925,1.8994,7,166.2,31.663,0.80176,4,136.57,58.155,75.394,95.146,0.73958,0.65722,1.3968,0.15815,0.21914,0.3773,0.25182,0.32294,0.57476,0.38317,0.51244,0.8956,45066,4038.9,2347.3,6680.3,23999,1204.1,898.99,3007.7,21067,2834.8,1448.3,3672.7,7,8,9,4,6,5,2,3,3,7.9784,15.822,23.726,32.062,49.148,0.70002,5.5152,9.523,16.452,25.294
